Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRE27,OUT018,1296.7786600000002
FDO11,OUT035,5811.23556
DRG11,OUT027,2902.4219399999997
FDK33,OUT010,448.88235999999995
DRM23,OUT045,2144.8747
FDJ02,OUT027,3741.796
NCZ05,OUT045,1409.29886
NCL30,OUT013,1766.5671399999999
FDZ19,OUT018,2739.03462
FDM45,OUT049,1952.72482
FDO36,OUT046,1613.7660399999997
NCK31,OUT045,759.7443800000001
DRJ37,OUT045,2861.2754999999997
FDP24,OUT018,1710.9062600000002
FDF46,OUT013,2015.11028
FDX46,OUT019,165.98394
NCL18,OUT045,3845.1947400000004
FDJ26,OUT013,1757.3125200000002
FDJ07,OUT045,2110.38626
FDY15,OUT013,2304.0008999999995
DRG01,OUT045,1266.6844999999998
FDF58,OUT045,1422.54828
FDZ14,OUT019,348.41314
FDP31,OUT049,818.4679399999999
FDH45,OUT013,730.1828600000001
FDA09,OUT010,399.67974000000004
FDW31,OUT035,2940.10622
FDA57,OUT046,823.9940800000002
NCE55,OUT035,3153.49512
FDC17,OUT019,744.96362
FDC59,OUT013,1007.9546200000001
FDA22,OUT013,3434.6624599999996
FDK52,OUT035,2517.1234799999997
NCM26,OUT046,2373.0443600000003
NCT53,OUT035,2044.3389
FDW45,OUT018,2619.98958
NCI18,OUT035,2600.68138
FDE38,OUT018,2456.53568
FDF08,OUT019,281.83314
FDY58,OUT010,575.38436
FDF58,OUT019,210.3928
FDX39,OUT017,4419.9133
FDB44,OUT049,2386.95958
FDF28,OUT013,2458.8659799999996
FDE39,OUT013,1331.0673599999998
FDT37,OUT018,2590.5612200000005
FDZ45,OUT017,3774.88626
FDO40,OUT035,3021.4669799999997
FDM57,OUT027,2028.9589200000003
DRG36,OUT017,2939.8399
FDY36,OUT010,166.38342000000003
DRL60,OUT027,3729.1458
FDS25,OUT019,328.17282
DRF49,OUT027,3391.7183600000003
FDP16,OUT045,4645.68608
FDS60,OUT049,2855.88252
FDU15,OUT027,1008.3540999999999
FDK43,OUT046,2403.3382599999995
FDN25,OUT046,839.2409
FDE53,OUT049,1009.7522799999999
FDB22,OUT013,2404.6032800000003
FDE39,OUT017,2297.07658
FDX35,OUT035,3931.14952
NCG54,OUT049,2806.81306
FDH27,OUT035,2149.2023999999997
NCK42,OUT013,2782.1784600000005
FDS25,OUT049,1796.72788
FDI10,OUT018,2993.96944
FDU35,OUT035,1839.4056599999997
FDI04,OUT017,3967.5022000000004
DRK23,OUT035,5456.5639
FDB53,OUT019,332.03446
FDY02,OUT049,3928.22
FDM60,OUT035,719.59664
NCJ31,OUT010,541.2954
DRP35,OUT017,2135.0208599999996
NCQ30,OUT018,1309.36228
DRL11,OUT010,269.78216000000003
FDU01,OUT013,3889.7367600000007
FDR39,OUT035,3286.98802
FDO08,OUT046,2424.37754
FDC02,OUT045,4524.24416
NCZ29,OUT035,2654.6111800000003
FDF29,OUT010,265.45446000000004
FDZ23,OUT017,3023.0649000000003
NCU53,OUT018,2493.7538999999997
NCW30,OUT013,5098.896139999999
NCM26,OUT027,3726.2828600000003
FDV50,OUT027,3083.5195400000002
FDW15,OUT049,3110.9505
FDI35,OUT027,4487.55858
FDO11,OUT017,4859.607620000001
FDN48,OUT046,1654.6461599999998
NCA17,OUT049,2306.1980399999998
NCN54,OUT013,890.8404
FDP22,OUT013,705.9477400000001
NCB54,OUT035,2175.30176
FDD08,OUT045,645.4930999999999
DRM48,OUT010,101.66766000000001
FDG41,OUT027,3331.7963600000003
FDE44,OUT027,1909.4478199999999
FDE26,OUT035,2227.5670600000003
NCS38,OUT013,2851.9543000000003
NCJ54,OUT018,4111.381579999999
FDI40,OUT019,249.80816
FDN45,OUT018,3483.7319199999997
FDU43,OUT046,4497.21268
FDI04,OUT010,523.4519600000001
NCC07,OUT018,859.08174
NCC07,OUT019,284.6295
NCD18,OUT045,3198.90268
FDU55,OUT035,4364.5187399999995
FDX59,OUT035,595.0920400000001
FDR52,OUT049,2751.4185
NCP17,OUT013,934.2505599999998
FDQ32,OUT045,1864.0402600000002
NCT17,OUT049,3009.2828400000008
FDO10,OUT049,665.4005199999999
FDE32,OUT049,805.7511599999999
FDN44,OUT045,2625.0496599999997
FDH02,OUT035,1534.9353199999998
FDK60,OUT013,1876.1578200000004
FDS24,OUT019,250.94002
FDL03,OUT010,549.3515799999999
FDB46,OUT027,5704.04176
FDO48,OUT049,2777.3181200000004
FDZ39,OUT049,1895.9986599999997
FDT02,OUT027,819.00058
FDC50,OUT013,1236.4571799999999
FDP39,OUT035,781.5160400000001
DRG15,OUT018,921.6669399999998
FDP10,OUT018,1461.83048
FDF53,OUT027,4712.8652999999995
FDN34,OUT045,2755.21356
FDK02,OUT045,1653.5143000000003
FDC23,OUT045,2629.64368
FDJ10,OUT019,314.19102
FDE53,OUT035,1261.8241600000001
FDR25,OUT035,4654.74096
FDW50,OUT046,1802.85324
FDS09,OUT049,743.3657000000001
FDW49,OUT010,525.9154199999999
FDU51,OUT046,2415.7887199999996
FDF28,OUT018,2131.95818
NCY30,OUT018,2665.13082
FDD44,OUT045,4739.497300000001
FDX09,OUT017,3014.7424
NCF30,OUT013,2044.87154
FDZ50,OUT019,677.8509800000002
FDW37,OUT013,1351.04136
FDD11,OUT049,4242.67734
DRH39,OUT018,647.95656
FDA36,OUT049,4153.7930400000005
NCG43,OUT049,1376.8744
FDF02,OUT035,1924.6280599999998
FDP57,OUT027,2711.53708
NCE42,OUT017,4291.68022
NCR38,OUT027,6458.326580000001
FDP03,OUT019,290.68827999999996
FDO51,OUT035,759.81096
NCQ42,OUT046,2028.8923400000003
NCM41,OUT046,1779.0176
FDH48,OUT027,2451.6753400000002
DRF60,OUT046,4522.912559999999
FDJ27,OUT035,1680.4126199999998
FDQ14,OUT013,1887.8758999999998
FDN27,OUT017,2788.5701400000003
NCQ02,OUT046,2755.0804
FDJ33,OUT049,2299.3403000000003
FDP07,OUT027,6087.6091400000005
DRE01,OUT049,4467.384840000001
FDU36,OUT045,1440.72462
FDL28,OUT017,3947.1287200000006
NCX53,OUT046,3578.4086800000005
FDZ39,OUT013,1740.2680400000002
NCP42,OUT013,3717.69404
FDJ14,OUT035,1369.2177000000001
FDK04,OUT049,857.08434
NCC19,OUT017,3309.6917999999996
FDS09,OUT018,632.97606
FDZ02,OUT046,1456.9701400000001
FDD35,OUT018,1629.14602
NCY42,OUT017,2222.5735600000003
FDB05,OUT045,4801.81618
FDF20,OUT035,2746.5581600000005
NCO41,OUT018,1210.29124
FDC40,OUT027,2165.64766
FDV58,OUT045,3007.2854399999997
FDZ57,OUT045,1632.80792
DRM35,OUT046,3233.3245399999996
DRN36,OUT018,1610.17072
FDQ13,OUT046,909.2164799999998
DRO35,OUT010,222.57694
NCD43,OUT035,2013.8452600000005
FDA51,OUT018,1582.73976
NCX17,OUT027,7351.697020000001
NCZ17,OUT049,764.60472
FDR11,OUT027,3249.8363799999997
FDW34,OUT049,3941.8689000000004
FDN50,OUT017,1399.4450199999997
FDS09,OUT046,835.7787400000001
FDS48,OUT018,1963.0447200000003
FDL44,OUT049,2836.5743199999993
DRF48,OUT018,2249.7382
FDA14,OUT018,1299.84134
NCD30,OUT049,1449.0471199999997
FDI16,OUT017,767.8671400000001
NCG06,OUT035,3379.201320000001
DRZ24,OUT035,2842.7662600000003
NCS17,OUT045,1691.9975399999998
FDB37,OUT045,4192.609180000001
FDE10,OUT035,2136.0861400000003
FDC57,OUT045,2582.1721399999997
FDM12,OUT018,2281.56344
FDE24,OUT049,2251.53586
FDW22,OUT045,3100.2977
DRD01,OUT027,1683.94136
NCZ18,OUT027,7447.9717
FDN49,OUT045,547.6205000000001
FDR22,OUT035,2473.84648
FDV08,OUT019,159.792
FDY39,OUT046,3909.5775999999996
FDV36,OUT049,2832.51294
FDO60,OUT045,646.29206
FDU04,OUT027,3065.4763599999997
FDR20,OUT027,1436.7298199999998
FDW19,OUT019,313.32548
FDU40,OUT049,2530.90554
FDK15,OUT045,1495.32022
DRF15,OUT035,3219.8753799999995
FDQ25,OUT017,2685.57088
FDI48,OUT019,244.21544
FDS49,OUT046,1590.7959400000002
FDV22,OUT046,2942.30336
NCV42,OUT046,1405.96986
FDX26,OUT046,3168.74194
FDI33,OUT018,1828.15364
FDZ14,OUT049,2110.38626
FDG10,OUT013,552.8803200000001
FDM38,OUT018,574.8517199999999
FDG26,OUT027,6402.199639999999
FDH46,OUT035,2203.7314199999996
FDN13,OUT018,996.4362800000001
FDU57,OUT035,2509.2670399999997
NCI06,OUT046,3102.42826
FDM38,OUT045,965.54316
NCG42,OUT010,284.76266
FDL39,OUT045,2034.0855799999997
FDT31,OUT019,474.0496
FDV59,OUT013,3400.97298
FDB49,OUT035,2392.5523000000003
FDD58,OUT049,1674.5535799999998
DRN59,OUT046,814.67288
FDX48,OUT049,2644.62418
FDQ11,OUT049,4879.71478
FDY12,OUT049,922.4658999999999
FDQ11,OUT045,3036.1811599999996
DRI11,OUT017,1895.4660199999998
FDY32,OUT027,3603.57592
FDS51,OUT045,858.6156799999999
FDR19,OUT010,293.08516
DRB13,OUT018,2881.18292
FDS21,OUT035,1205.63064
FDQ40,OUT045,2832.4463600000004
NCE55,OUT013,2681.3097599999996
FDX43,OUT027,4992.967360000001
FDS12,OUT049,2477.64154
DRK01,OUT027,2475.2446600000003
FDN25,OUT017,880.65366
FDB60,OUT046,3303.3667
FDQ13,OUT017,1588.0661599999999
DRK13,OUT045,3518.5532599999997
DRF25,OUT018,346.81522
NCD42,OUT019,71.64008
FDW25,OUT045,1613.6328800000003
NCV29,OUT027,4161.050259999999
NCK42,OUT035,3124.19992
DRJ13,OUT027,3305.16436
DRD15,OUT017,4034.5482599999996
FDM27,OUT045,1627.7478399999998
FDZ50,OUT018,2168.3108600000005
FDC04,OUT046,2729.0476200000003
FDF50,OUT049,3148.76794
FDP15,OUT045,5819.491479999999
FDK46,OUT035,4136.615400000001
FDZ56,OUT018,2225.96914
FDY60,OUT049,2489.49278
FDB10,OUT035,4530.70242
FDR57,OUT045,2189.28356
FDU58,OUT049,3818.3630000000003
FDH02,OUT046,1602.5140199999998
FDP48,OUT013,3435.6611600000006
FDI46,OUT035,5123.06468
FDW56,OUT013,3372.3435799999997
NCM19,OUT010,142.4812
FDS50,OUT027,5836.7357
FDK24,OUT013,689.56906
FDO36,OUT017,3973.0949199999995
FDK45,OUT027,2674.5186
NCL05,OUT045,817.0031799999999
FDL32,OUT018,1734.0760999999998
FDA28,OUT049,2347.81054
FDY36,OUT018,1488.46248
FDP32,OUT018,1733.7432000000001
FDL50,OUT046,1966.9063599999997
DRC24,OUT049,1891.4712200000001
NCS18,OUT017,2461.52918
FDD16,OUT017,1813.7057799999998
NCV18,OUT013,2171.1737999999996
FDX07,OUT046,2764.4016
NCZ05,OUT027,2896.62948
NCI31,OUT013,597.4223399999998
FDK14,OUT049,1265.5526399999999
NCR06,OUT045,688.96984
NCF54,OUT049,2867.40086
DRG23,OUT010,372.51509999999996
FDD53,OUT046,844.96678
NCM31,OUT027,4102.85934
FDT16,OUT017,5896.857440000001
FDR40,OUT035,1463.4949800000002
DRG25,OUT017,3339.3199
FDT10,OUT035,1467.82268
FDY32,OUT013,3425.9404799999998
FDN50,OUT035,1834.8116399999994
FDZ35,OUT019,283.03157999999996
NCP54,OUT045,1841.2033199999998
NCD07,OUT035,1385.66296
FDS02,OUT018,4150.66378
DRN59,OUT018,665.99974
DRB24,OUT013,2342.4841399999996
FDP37,OUT027,2796.3599999999997
DRB01,OUT018,2404.8695999999995
FDR47,OUT046,2884.71166
NCM31,OUT010,285.69478
NCF06,OUT027,6793.8897799999995
NCV17,OUT027,3320.0117
FDS10,OUT049,2544.62102
FDN52,OUT035,1679.0144400000001
FDZ48,OUT013,1961.0473200000001
FDJ48,OUT049,3883.8111400000003
DRB13,OUT027,3874.6231
FDV59,OUT017,4375.77076
FDL32,OUT035,1220.67772
FDZ12,OUT035,2594.08996
NCR06,OUT027,960.01702
FDP51,OUT017,1983.95084
FDY22,OUT013,1393.3862399999998
FDZ38,OUT049,3710.5699799999993
NCO54,OUT035,1019.2732199999998
FDR23,OUT035,3085.51694
FDM38,OUT049,784.3789800000001
FDS25,OUT013,2367.1853199999996
FDZ22,OUT013,928.4581000000001
FDZ20,OUT019,353.34006
FDD45,OUT010,112.58678
FDN03,OUT049,3058.81836
NCW30,OUT046,3725.6170600000005
FDY24,OUT027,1643.6604600000003
FDJ26,OUT019,367.25527999999997
FDM15,OUT049,1613.63288
NCW54,OUT027,2192.21308
FDA23,OUT045,1726.61914
FDA39,OUT019,68.91029999999998
FDZ12,OUT017,2443.6857399999994
NCB42,OUT046,2192.8788799999998
FDL16,OUT046,832.05026
FDO24,OUT019,543.0930599999999
NCP42,OUT046,3671.28778
FDR19,OUT018,2265.98372
DRL01,OUT045,3720.55698
FDV37,OUT046,1956.3867200000004
FDI41,OUT010,384.1665999999999
FDF58,OUT049,1023.0016999999998
NCF43,OUT018,1484.93374
FDN02,OUT049,3085.38378
NCP41,OUT035,1559.9694
NCY17,OUT027,1176.8680799999997
FDL58,OUT027,4628.84134
NCA30,OUT027,6703.740460000001
FDE46,OUT018,2219.64404
FDY38,OUT035,4913.404260000001
NCH29,OUT027,2194.41022
FDO20,OUT045,3803.1827600000006
FDP44,OUT018,1446.38392
FDM02,OUT027,1903.9216799999995
FDJ14,OUT027,1817.23452
FDH04,OUT010,201.53766000000002
DRK23,OUT046,5138.77756
NCW05,OUT046,2385.6279799999998
FDF12,OUT049,2160.8539
FDL51,OUT019,528.0459799999999
FDN03,OUT018,4448.875599999999
DRJ37,OUT049,2597.4189600000004
FDM12,OUT019,357.46802
FDA16,OUT045,3644.9886799999995
NCB07,OUT017,2917.6687599999996
NCI17,OUT019,276.57332
FDR51,OUT046,1961.1804800000002
FDJ55,OUT045,4287.7519999999995
NCZ17,OUT013,588.9001000000001
FDU25,OUT013,773.72618
NCG18,OUT045,1379.27128
DRM11,OUT017,6934.6399
FDH16,OUT035,1783.8779399999999
FDZ04,OUT018,742.96622
NCX53,OUT035,2192.74572
FDX38,OUT027,1257.0303999999999
FDX09,OUT046,3980.6184600000006
NCW05,OUT018,1544.9888999999998
NCS41,OUT017,3409.2289000000005
FDI26,OUT046,2704.21328
NCZ41,OUT027,3486.7946
NCK06,OUT046,3027.3926
FDX23,OUT027,2628.97788
NCA42,OUT046,2198.87108
FDC20,OUT049,980.6568199999999
DRC49,OUT018,2729.2473600000003
FDX01,OUT013,1162.2204799999997
FDC08,OUT045,3456.3009599999996
FDC02,OUT017,4627.37658
FDK10,OUT045,3036.580639999999
DRC24,OUT013,2480.83738
FDW16,OUT019,244.21544
NCU06,OUT018,2332.0310799999997
DRA59,OUT045,2282.6287199999997
FDR24,OUT019,237.29112
DRL35,OUT018,323.2459
FDA49,OUT013,1440.7912000000001
NCC55,OUT046,741.43488
DRD24,OUT019,413.59496
NCE55,OUT049,2534.7006
FDT33,OUT045,3305.09778
NCT53,OUT013,2177.76522
FDS26,OUT046,4517.2532599999995
FDL22,OUT018,1075.99938
FDP44,OUT017,1983.61794
FDC52,OUT018,2020.1703599999996
FDI53,OUT010,492.3591
FDZ23,OUT046,2678.97946
NCT18,OUT013,3643.7236600000006
FDR13,OUT046,1778.4849600000002
FDB09,OUT010,236.15926
FDZ60,OUT013,1392.72044
FDB11,OUT046,5096.0332
FDC10,OUT018,2036.4158799999998
FDW56,OUT035,4983.712740000001
FDK14,OUT027,2691.4299200000005
DRE27,OUT027,2821.4606599999997
FDA38,OUT017,3807.0444
FDT11,OUT045,3263.7515999999996
FDP15,OUT035,5127.059479999999
FDV27,OUT035,1242.98202
FDS36,OUT027,2486.4301
FDY40,OUT027,1448.38132
NCF19,OUT049,754.55114
FDF53,OUT045,3115.4779399999998
FDS14,OUT027,4384.89222
FDE56,OUT046,1043.17544
FDZ19,OUT035,3123.2678000000005
FDZ46,OUT013,1419.55218
FDR16,OUT046,4681.77244
FDG29,OUT018,398.34814000000006
NCE30,OUT017,3611.9649999999992
FDZ40,OUT046,928.3249400000001
FDG58,OUT018,2331.03238
DRH03,OUT013,2196.34104
FDZ47,OUT045,1868.1682199999996
FDV04,OUT018,1795.06338
FDZ10,OUT018,1804.318
FDG46,OUT017,2571.6524999999997
NCF07,OUT045,1358.2985800000001
FDY44,OUT035,2294.0804799999996
FDB21,OUT013,4591.95602
FDS20,OUT035,3184.58798
FDS49,OUT049,1371.2151
FDX55,OUT027,5698.0495599999995
NCQ02,OUT018,2406.26778
FDR25,OUT013,5070.93254
DRG39,OUT045,1061.5515199999998
FDB46,OUT046,2946.89738
NCC30,OUT018,2452.1413999999995
FDE58,OUT035,2041.4093799999998
FDC05,OUT019,557.8072399999999
FDY15,OUT046,2625.8486199999998
FDG14,OUT046,2439.8906799999995
FDL08,OUT049,3862.8384400000004
FDQ47,OUT013,750.6895000000002
FDN12,OUT035,1650.11872
FDW10,OUT013,2765.60004
FDD02,OUT035,1496.8515599999998
FDX35,OUT010,822.0632600000001
FDT35,OUT046,1664.1671
DRN47,OUT019,395.61835999999994
FDB11,OUT010,736.1750599999998
FDN20,OUT045,3474.9433599999998
FDB59,OUT035,3012.4121
FDJ58,OUT045,3790.99862
FDU60,OUT046,3292.380999999999
FDS03,OUT049,1303.2369200000003
FDU40,OUT019,372.04904000000005
DRH15,OUT049,787.3085
FDD04,OUT027,3796.1918600000004
FDQ01,OUT046,3863.1047599999997
FDF28,OUT035,1888.7414400000002
FDD22,OUT010,208.79488
FDY19,OUT046,2257.52806
FDN33,OUT035,1277.40388
FDV36,OUT035,2648.2195
FDW01,OUT010,265.85394
FDJ28,OUT049,3522.2151599999997
FDB17,OUT035,3555.4385799999995
FDM40,OUT049,1660.23888
FDV46,OUT045,1590.06356
FDQ44,OUT049,2116.3784600000004
NCD42,OUT046,661.4723
DRH37,OUT046,2309.85994
FDR10,OUT018,2565.3273999999997
NCD06,OUT027,1375.7425399999997
FDI53,OUT046,2251.2029599999996
FDG16,OUT035,3307.6943999999994
DRB25,OUT046,1444.3199399999999
FDY09,OUT046,1727.8841600000003
FDX48,OUT045,2989.9746400000004
FDC03,OUT010,463.1304800000001
FDT47,OUT035,1847.2621
FDW44,OUT027,4610.731580000001
FDT24,OUT017,1329.2697
FDT12,OUT019,577.0488600000001
NCS38,OUT035,1423.9464599999997
FDO39,OUT035,3096.70238
FDA13,OUT046,682.9776400000001
FDO48,OUT035,3822.6241199999995
DRJ01,OUT017,1974.16358
FDD53,OUT018,326.10884000000004
NCT05,OUT049,4202.13012
FDQ51,OUT045,753.2195399999998
FDU60,OUT013,2752.28404
FDC59,OUT046,1274.94042
FDP36,OUT035,936.5808600000003
NCM19,OUT017,1977.3594200000002
FDL16,OUT035,748.2926199999999
FDE50,OUT018,3251.0348200000003
NCR18,OUT013,748.2260399999999
NCD30,OUT035,1726.7523
FDH31,OUT013,1300.50714
FDD56,OUT019,560.53702
FDC47,OUT049,3227.73182
FDZ21,OUT045,1504.0422000000003
FDM01,OUT049,1658.6409600000002
FDF24,OUT013,1300.77346
FDW23,OUT017,648.1562999999999
FDY52,OUT018,789.5722200000001
DRH37,OUT027,4228.762119999999
DRO47,OUT027,2694.2928600000005
FDR25,OUT049,5227.66186
FDQ24,OUT027,5733.47012
DRJ51,OUT018,3948.3271600000007
NCU06,OUT035,4167.908
NCV18,OUT018,2079.02708
NCC06,OUT027,3876.6870799999997
FDZ01,OUT018,1094.84152
FDT14,OUT017,2322.6433
FDD11,OUT019,405.93826
FDN09,OUT017,4169.9054
NCO18,OUT010,532.2405200000001
FDZ50,OUT045,3501.50878
FDS44,OUT013,4615.4587599999995
FDI36,OUT045,3258.82468
FDA26,OUT010,369.519
NCY53,OUT049,1755.11538
FDF32,OUT049,3320.61092
FDF59,OUT010,325.70935999999995
FDB20,OUT046,1224.20646
DRH11,OUT035,587.16902
FDT03,OUT049,1951.4598
NCH06,OUT035,2922.862
FDR55,OUT049,2826.3875799999996
FDI10,OUT035,2810.3417999999997
FDZ12,OUT045,2109.45414
FDM12,OUT049,3087.71408
DRB25,OUT045,1539.9954
NCS41,OUT013,3310.8236600000005
NCT53,OUT049,2583.37058
NCD55,OUT013,574.51882
FDY08,OUT049,1905.12012
NCP55,OUT049,960.8159800000001
FDA33,OUT013,2659.2051999999994
FDQ33,OUT013,3388.4559400000007
FDE45,OUT027,4573.3802
FDT26,OUT013,2118.44244
NCV53,OUT049,5721.951780000001
FDK60,OUT027,2891.1699200000003
NCJ29,OUT046,1466.22476
FDI15,OUT045,5029.32004
FDX21,OUT013,2155.39434
FDV49,OUT019,888.9761599999999
DRO59,OUT046,1085.38716
FDZ14,OUT045,1341.3206800000003
FDP32,OUT027,2776.11968
FDC33,OUT017,3111.48314
FDT14,OUT010,323.64538
NCN54,OUT027,2006.7212
FDR57,OUT027,3714.6313599999994
DRK12,OUT046,485.63451999999995
FDX52,OUT049,2957.7499199999997
FDX08,OUT010,284.23002
FDP10,OUT010,176.96963999999997
NCP50,OUT045,801.3568799999999
NCL06,OUT013,5288.04992
FDP25,OUT013,3562.22974
FDE53,OUT013,636.70454
FDL27,OUT017,1056.09196
FDC35,OUT049,2952.35694
DRJ47,OUT010,361.79571999999996
FDD16,OUT018,1037.18324
NCN42,OUT049,2518.3885
FDC38,OUT027,3172.40384
NCO07,OUT045,3634.00298
FDQ20,OUT049,650.5531799999998
FDI32,OUT046,1834.1458399999997
FDN20,OUT010,388.02824
DRJ51,OUT027,8329.75722
FDU08,OUT045,1233.3279200000002
DRN37,OUT019,342.82041999999996
FDD05,OUT010,355.27088000000003
FDW15,OUT046,2709.8059999999996
FDI52,OUT046,2557.07148
DRM11,OUT049,3245.4420999999998
NCO06,OUT045,514.79656
FDU38,OUT049,4506.86678
FDU59,OUT018,1854.65248
FDJ10,OUT046,2629.77684
FDM13,OUT049,1532.6716000000001
NCJ30,OUT019,430.83918000000006
FDM45,OUT018,2442.8867800000003
FDP36,OUT045,816.7368600000001
NCD30,OUT010,134.55817999999996
FDN48,OUT017,1453.1084999999998
FDY32,OUT049,2788.8364599999995
FDU47,OUT046,1871.63038
FDF17,OUT019,712.3394199999999
FDP34,OUT017,3033.58454
FDA47,OUT049,3075.26362
DRD27,OUT027,2936.97696
FDW38,OUT045,936.58086
FDZ15,OUT019,336.5619
FDZ03,OUT027,5763.497700000001
NCN19,OUT049,3794.7271
FDG02,OUT035,2744.7605
FDS31,OUT035,4054.85516
FDW43,OUT019,612.26968
FDZ47,OUT010,149.00604
FDO57,OUT017,2210.18968
NCL07,OUT013,528.11256
NCV42,OUT013,1996.13498
FDP40,OUT017,1749.98872
FDP48,OUT019,706.68012
FDH21,OUT017,2366.5861000000004
NCP02,OUT049,841.2383
FDK24,OUT049,1286.85824
FDC41,OUT045,1538.4640599999998
FDF08,OUT017,1411.9620600000003
FDO49,OUT017,817.8687199999999
FDS56,OUT027,7639.322619999999
FDX46,OUT018,865.67316
FDQ07,OUT013,4427.2371
FDC32,OUT010,221.84455999999994
FDT21,OUT019,547.6205000000001
FDG58,OUT045,2511.5973400000003
FDW14,OUT049,1333.86372
DRA12,OUT027,2623.1854200000007
FDV27,OUT013,793.0343800000002
DRD25,OUT013,2286.62352
DRF48,OUT027,4928.18502
FDX24,OUT017,1341.8533200000004
DRJ51,OUT046,2741.6312399999997
FDE45,OUT045,3506.4356999999995
FDE14,OUT046,2191.54728
FDG53,OUT045,1854.0532600000001
FDT08,OUT046,2616.39426
DRC27,OUT027,6652.074380000001
FDG20,OUT035,2797.95792
FDC21,OUT046,1818.2998
FDV31,OUT018,3010.6810200000004
FDB58,OUT045,2384.8956000000007
FDV23,OUT046,2451.34244
FDA25,OUT019,248.74287999999996
FDC15,OUT046,2504.8061799999996
FDU47,OUT049,1447.5823599999999
FDE23,OUT013,718.7311
FDS08,OUT013,2866.2690000000002
FDW03,OUT027,2680.9768599999998
FDJ60,OUT018,2511.66392
FDM34,OUT017,1753.9835200000002
FDW33,OUT013,1406.8354000000002
FDZ40,OUT013,709.9425399999999
FDE33,OUT018,1260.0930799999999
NCC06,OUT010,345.41703999999993
FDU11,OUT046,2094.8065400000005
FDL44,OUT017,2213.25236
NCZ29,OUT017,3129.85922
FDG28,OUT010,784.3124
FDL12,OUT018,803.6206
FDD52,OUT017,2156.39304
FDO15,OUT013,1300.3739799999998
NCN29,OUT027,1324.8754199999998
FDW36,OUT013,1028.52784
FDB21,OUT046,3402.03826
FDZ28,OUT013,1258.1622599999998
FDY10,OUT035,2173.7038399999997
DRG39,OUT017,870.2005999999998
FDN28,OUT013,1463.2952400000001
FDV15,OUT035,2274.30622
DRI13,OUT035,5048.62824
FDH20,OUT046,1908.9817600000001
FDY51,OUT013,4036.8785599999997
FDE16,OUT013,3712.7005400000003
FDX40,OUT018,466.45948
FDC48,OUT018,1307.2317200000002
FDS14,OUT046,1886.0782400000003
FDX56,OUT017,3960.77762
FDI10,OUT046,3158.4220400000004
FDI14,OUT013,2778.3833999999997
DRM48,OUT013,649.22158
NCH07,OUT027,4319.310920000001
FDY26,OUT013,4742.62656
FDD02,OUT027,2425.24308
FDM12,OUT046,2216.04872
DRF01,OUT010,587.7682400000001
FDV36,OUT046,2536.96432
DRI59,OUT013,4265.84718
FDV03,OUT018,1684.4740000000002
FDO39,OUT017,2900.4911199999997
NCB07,OUT018,2337.9566999999997
FDH38,OUT027,2408.46492
FDZ13,OUT035,744.0980800000001
NCZ30,OUT046,1824.82464
NCA06,OUT035,279.10335999999995
FDB04,OUT049,1192.0483200000003
FDN50,OUT013,1084.1887199999999
NCG06,OUT049,3552.64222
NCY17,OUT018,764.80446
FDC23,OUT046,2245.8765599999997
FDK33,OUT049,3476.60786
FDR03,OUT049,4193.67446
FDZ07,OUT045,1097.8376199999998
FDO38,OUT013,1079.7278600000002
FDS59,OUT046,1923.03014
DRM11,OUT019,616.7971200000001
FDX52,OUT027,4053.12408
DRJ35,OUT018,676.51938
NCP53,OUT046,3579.2742200000002
FDW15,OUT019,385.56478000000004
DRI47,OUT045,3157.35676
DRZ11,OUT035,1700.85268
FDS02,OUT013,3472.5464799999995
DRD49,OUT018,3477.27366
FDW38,OUT049,1125.8678
FDR21,OUT019,335.8961
FDE40,OUT013,942.37332
FDI02,OUT045,2174.63596
FDQ04,OUT045,687.7714
FDY14,OUT017,3992.5362800000003
NCT54,OUT046,1221.94274
DRD25,OUT017,2078.09496
DRE01,OUT045,4915.6014000000005
FDJ12,OUT010,563.13364
NCZ05,OUT049,1427.8081000000002
DRB25,OUT019,273.11116
NCC31,OUT045,1731.67922
FDM16,OUT045,1459.30044
DRG11,OUT049,1539.12986
FDV24,OUT027,3281.92794
FDV43,OUT046,809.8791200000001
FDG05,OUT018,2195.6086600000003
FDV23,OUT010,178.63414
FDI58,OUT018,1506.3724999999997
FDQ11,OUT017,6354.794680000001
FDC05,OUT027,5285.320140000001
FDF40,OUT013,3342.9818
FDU02,OUT018,3698.98506
FDT32,OUT013,3181.92478
NCF06,OUT017,3968.5674800000006
FDT46,OUT013,662.2712600000002
FDR58,OUT010,195.34571999999997
FDY04,OUT046,2490.6912199999997
FDT58,OUT045,1699.8539799999999
FDE46,OUT049,1523.08408
DRH11,OUT017,600.8179200000001
DRI51,OUT046,2738.90146
FDC35,OUT017,3050.4292799999994
FDP45,OUT035,5130.521640000001
FDC45,OUT017,3453.37144
FDU01,OUT045,2125.6996599999998
FDJ53,OUT010,262.85784
FDJ46,OUT017,2771.2593399999996
FDX07,OUT013,4111.04868
NCI30,OUT049,2578.11076
FDE47,OUT027,3976.7568199999996
FDV48,OUT045,1352.8390200000001
FDN16,OUT019,303.9377
FDM52,OUT013,2375.97388
FDA32,OUT027,5859.639219999999
FDH05,OUT017,5638.327299999999
